Date,Bitcoin_Close,Bitcoin_Volume,Litecoin_Close,Litecoin_Volume,Dogecoin_Close,Dogecoin_Volume,SP500_Close,SP500_Volume,Gold_Close,Gold_Volume,Ether_Close,Ethereum_Volume,MSCI_Close,MSCI_Volume,Japan_Gold(trend),Japan_S&P500(trend),DE_Ethereum(trend),DE_S&P500(trend),IN_Bitcoin(trend),IN_Ethereum(trend),IN_S&P500(trend),US_Ethereum(trend),US_S&P500(trend),United States_CPI,Germany_CPI,China_CPI,Japan_CPI,Japan_Election,US_Election,Germany_Election,India_Election,China_Election,Ukraine_Russia_War,Israil_Palestin_War,BTC-Returns
2023-11-12,37054.51953125,11545715999,74.89127349853516,400244544,0.07798100262880325,727221576.0,4412.472412109375,3410950000.0,1942.2749938964844,237.0,2045.18701171875,7951011698.0,506.40750885009766,386150.0,86.0,6.0,11.0,1.0,2.0,0.0,0.0,3.0,1.0,308.024,123.6675,114.6694,101.298,0,0,0,0,0,1,1,-0.002251742592081385
2023-11-13,36502.35546875,19057712790,71.49154663085938,391890703,0.07478199899196625,829471613.0,4411.5498046875,3326240000.0,1945.5,191.0,2055.265380859375,14322027970.0,503.7900085449219,399200.0,85.0,15.0,11.0,2.0,2.0,0.0,0.0,2.0,5.0,308.024,123.6675,114.6694,101.298,0,0,0,0,0,1,1,-0.015013537055029502
2023-11-14,35537.640625,23857403554,70.63526153564453,378863884,0.07245700061321259,708265059.0,4495.7001953125,4700350000.0,1961.800048828125,2.0,1979.0526123046875,13087862495.0,518.0499877929688,397100.0,70.0,17.0,12.0,3.0,2.0,0.0,1.0,2.0,7.0,308.024,123.6675,114.6694,101.298,0,0,0,0,0,1,1,-0.02678435783979438
2023-11-15,37880.58203125,27365821679,74.080322265625,335516203,0.07635600119829178,503454120.0,4502.8798828125,4347170000.0,1960.0999755859375,6.0,2060.408447265625,12626326991.0,521.75,284700.0,82.0,14.0,12.0,3.0,2.0,0.0,0.0,3.0,6.0,308.024,123.6675,114.6694,101.298,0,0,0,0,0,1,1,0.0638461992762771
2023-11-16,36154.76953125,26007385366,71.1790542602539,343373015,0.07927700132131577,1563730284.0,4508.240234375,3964520000.0,1983.9000244140625,39.0,1960.881591796875,14651619483.0,524.27001953125,251000.0,85.0,19.0,10.0,3.0,2.0,0.0,0.0,3.0,6.0,308.024,123.6675,114.6694,101.298,0,0,0,0,0,1,1,-0.046629756190665006
2023-11-17,36596.68359375,22445028430,70.18233489990234,406903529,0.08630400151014328,2031597493.0,4514.02001953125,3777240000.0,1981.5999755859375,32.0,1961.28076171875,11881648738.0,521.4199829101562,354000.0,81.0,15.0,9.0,2.0,2.0,0.0,0.0,2.0,6.0,308.024,123.6675,114.6694,101.298,0,0,0,0,0,1,1,0.012148746966680335
2023-11-18,36585.703125,11886022717,69.89380645751953,243237870,0.08038300275802612,1340580447.0,4530.699951171875,3711015000.0,1979.6499633789062,107.0,1963.2850341796875,8064677046.0,521.8150024414062,287200.0,77.0,7.0,8.0,1.0,2.0,0.0,0.0,2.0,2.0,308.024,123.6675,114.6694,101.298,0,0,0,0,0,1,1,-0.0003000850156649193
2023-11-19,37386.546875,12915986553,70.64031219482422,226121115,0.08057600259780884,620299419.0,4539.0399169921875,3677902500.0,1978.6749572753906,144.5,2013.2044677734375,7716048818.0,522.0125122070312,253800.0,76.0,7.0,9.0,1.0,1.0,0.0,0.0,2.0,1.0,308.024,123.6675,114.6694,101.298,0,0,0,0,0,1,1,0.021653391391504684
2023-11-20,37476.95703125,20888209068,69.51773834228516,271959607,0.07787899672985077,668234221.0,4547.3798828125,3644790000.0,1977.699951171875,182.0,2022.2391357421875,12866464824.0,522.2100219726562,220400.0,76.0,10.0,9.0,2.0,2.0,0.0,0.0,2.0,5.0,308.024,123.6675,114.6694,101.298,0,0,0,0,0,1,1,0.0024153344549944222
2023-11-21,35813.8125,25172163756,66.45738220214844,427605909,0.07211899757385254,860811107.0,4538.18994140625,3511080000.0,1999.300048828125,16.0,1937.0667724609375,13653500841.0,524.8900146484375,161500.0,89.0,11.0,9.0,3.0,2.0,0.0,0.0,2.0,6.0,308.024,123.6675,114.6694,101.298,0,0,0,0,0,1,1,-0.04539262192194826
2023-11-22,37432.33984375,24397247860,68.7055892944336,275595694,0.07578399777412415,440962821.0,4556.6201171875,3042810000.0,1991.4000244140625,6075.0,2064.42529296875,13372200584.0,523.969970703125,180300.0,84.0,9.0,10.0,3.0,2.0,0.0,0.0,2.0,5.0,308.024,123.6675,114.6694,101.298,0,0,0,0,0,1,1,0.044201389467836805
2023-11-23,37289.62109375,14214948217,69.512451171875,307401786,0.07620000094175339,279606815.0,4557.97998046875,2341155000.0,1996.7999877929688,3069.0,2062.210693359375,7828437946.0,526.1599731445312,142050.0,69.0,11.0,10.0,2.0,2.0,0.0,0.0,2.0,2.0,308.024,123.6675,114.6694,101.298,0,0,0,0,0,1,1,-0.0038199994154339834
2023-11-24,37720.28125,22922957823,70.73595428466797,307601320,0.07821699976921082,401116993.0,4559.33984375,1639500000.0,2002.199951171875,63.0,2081.152099609375,12141148820.0,528.3499755859375,103800.0,79.0,15.0,11.0,2.0,2.0,0.0,0.0,2.0,3.0,308.024,123.6675,114.6694,101.298,0,0,0,0,0,1,1,0.01148288092363181
2023-11-25,37796.79296875,9099571165,71.83336639404297,237235479,0.07895500212907791,291859035.0,4554.885009765625,2521745000.0,2007.0,145.5,2084.4130859375,5362623390.0,526.8499755859375,148850.0,79.0,6.0,9.0,1.0,2.0,0.0,0.0,2.0,2.0,308.024,123.6675,114.6694,101.298,0,0,0,0,0,1,1,0.002026342935600667
2023-11-26,37479.12109375,13744796068,70.05899047851562,257792066,0.07870399951934814,343339848.0,4552.6575927734375,2962867500.0,2009.4000244140625,186.75,2063.2861328125,8054814154.0,526.0999755859375,171375.0,88.0,7.0,8.0,1.0,2.0,0.0,0.0,2.0,1.0,308.024,123.6675,114.6694,101.298,0,0,0,0,0,1,1,-0.00844024984109204
2023-11-27,37254.16796875,19002925720,69.2423324584961,261741816,0.07878799736499786,743996999.0,4550.43017578125,3403990000.0,2011.800048828125,228.0,2027.4173583984375,10574810069.0,525.3499755859375,193900.0,83.0,19.0,9.0,2.0,2.0,0.0,0.0,2.0,5.0,308.024,123.6675,114.6694,101.298,0,0,0,0,0,1,1,-0.0060201767439203024
2023-11-28,37831.0859375,21696137014,69.73725128173828,340266606,0.08100900053977966,618900678.0,4554.89013671875,3586240000.0,2039.699951171875,174665.0,2049.338134765625,9910633038.0,523.8400268554688,189400.0,84.0,21.0,8.0,2.0,2.0,0.0,0.0,2.0,5.0,308.024,123.6675,114.6694,101.298,0,0,0,0,0,1,1,0.015367313611232447
2023-11-29,37858.4921875,20728546658,69.98934936523438,241745414,0.08059299737215042,596560786.0,4550.580078125,4418760000.0,2047.0999755859375,15290.0,2029.92919921875,8945151861.0,526.5700073242188,211300.0,71.0,18.0,8.0,2.0,2.0,0.0,0.0,2.0,5.0,308.024,123.6675,114.6694,101.298,0,0,0,0,0,1,1,0.0007241750284947557
2023-11-30,37712.74609375,18115982627,69.4455795288086,238522259,0.08341699838638306,645565938.0,4567.7998046875,5399300000.0,2038.0999755859375,2506.0,2052.55615234375,8107789163.0,520.8499755859375,364400.0,88.0,12.0,8.0,3.0,2.0,0.0,0.0,2.0,6.0,308.024,123.6675,114.6694,101.298,0,0,0,0,0,1,1,-0.003857188998471983
2023-12-01,38688.75,23512784002,71.54496765136719,342098446,0.08385699987411499,519429439.0,4594.6298828125,4397120000.0,2071.0,614.0,2087.139892578125,10866891430.0,527.7000122070312,402400.0,75.0,17.0,9.0,2.0,2.0,0.0,0.0,3.0,6.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,0.02555073011462916
2023-12-02,39476.33203125,15534035612,72.27222442626953,252948067,0.08627899736166,462433973.0,4582.204833984375,4383515000.0,2047.5499877929688,842.5,2165.7041015625,9130124831.0,526.5950012207031,330750.0,80.0,8.0,12.0,2.0,2.0,0.0,0.0,2.0,2.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,0.02015244313871989
2023-12-03,39978.390625,15769696322,72.25643157958984,260490911,0.08561500161886215,550096321.0,4575.9923095703125,4376712500.0,2035.8249816894531,956.75,2193.691650390625,8278465782.0,526.0424957275391,294925.0,77.0,7.0,11.0,1.0,2.0,0.0,0.0,3.0,2.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,0.012637770520489866
2023-12-04,41980.09765625,39856129827,72.82166290283203,579013037,0.0919400006532669,1364950607.0,4569.77978515625,4369910000.0,2024.0999755859375,1071.0,2243.2158203125,16149367134.0,525.489990234375,259100.0,81.0,15.0,17.0,3.0,3.0,1.0,0.0,4.0,5.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,0.04885656688656326
2023-12-05,44080.6484375,36312154535,74.29119873046875,409610732,0.0942469984292984,1094480332.0,4567.18017578125,3909950000.0,2018.5,289.0,2293.841796875,15383072559.0,523.4299926757812,195700.0,88.0,16.0,15.0,3.0,3.0,1.0,0.0,4.0,6.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,0.048825234559730646
2023-12-06,43746.4453125,29909761586,72.41529083251953,415760055,0.09486400336027145,2606846041.0,4549.33984375,4245680000.0,2030.5,417.0,2231.661376953125,12790612571.0,515.1099853515625,359400.0,87.0,14.0,13.0,2.0,3.0,0.0,0.0,4.0,5.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,-0.007610515703399656
2023-12-07,43292.6640625,27635760671,74.05846405029297,380178224,0.09591999650001526,1229053762.0,4585.58984375,3818880000.0,2029.9000244140625,67.0,2357.57958984375,14766891042.0,508.44000244140625,343400.0,84.0,13.0,14.0,2.0,3.0,0.0,0.0,3.0,6.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,-0.010427160036986294
2023-12-08,44166.6015625,24421116687,78.39876556396484,518109798,0.10147000104188919,1017561991.0,4604.3701171875,3707010000.0,1998.300048828125,449.0,2358.73193359375,12543458699.0,506.67999267578125,348300.0,90.0,17.0,18.0,2.0,3.0,1.0,0.0,4.0,6.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,0.019985683234800433
2023-12-09,43725.984375,17368210171,76.27754974365234,646771325,0.0985419973731041,1122491938.0,4613.405029296875,3765110000.0,1988.1500244140625,550.0,2341.17529296875,10613312823.0,511.6449890136719,336350.0,60.0,7.0,15.0,1.0,3.0,0.0,0.0,3.0,2.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,-0.010026349184727223
2023-12-10,43779.69921875,13000481418,77.14188385009766,373110524,0.10180100053548813,687190079.0,4617.9224853515625,3794160000.0,1983.0750122070312,600.5,2352.462646484375,7369608905.0,514.1274871826172,330375.0,83.0,4.0,12.0,2.0,3.0,0.0,0.0,3.0,1.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,0.0012276882664217226
2023-12-11,41243.83203125,40632672038,72.65074920654297,562479070,0.09438399970531464,1973481451.0,4622.43994140625,3823210000.0,1978.0,651.0,2224.578857421875,17989249470.0,516.6099853515625,324400.0,90.0,15.0,14.0,3.0,3.0,0.0,0.0,3.0,5.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,-0.0596686466968368
2023-12-12,41450.22265625,24779520132,72.4129867553711,327096779,0.0938350036740303,948285886.0,4643.7001953125,3808380000.0,1977.800048828125,95.0,2202.0380859375,11391132228.0,526.02001953125,319400.0,72.0,10.0,12.0,3.0,3.0,0.0,0.0,3.0,6.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,0.004991678164291358
2023-12-13,42890.7421875,26797884674,73.1978530883789,409363158,0.09642799943685532,812811810.0,4707.08984375,5063650000.0,1982.300048828125,2252.0,2260.648681640625,12576395493.0,546.3699951171875,696200.0,77.0,24.0,11.0,3.0,2.0,0.0,0.0,3.0,7.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,0.034162749571038376
2023-12-14,43023.97265625,25578530178,72.96341705322266,390459199,0.09825500100851059,742258598.0,4719.5498046875,6314040000.0,2030.199951171875,236.0,2316.5791015625,12608711052.0,542.1099853515625,510500.0,83.0,14.0,14.0,2.0,2.0,0.0,0.0,3.0,8.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,0.003101461159202401
2023-12-15,41929.7578125,19639442462,70.95587921142578,289918266,0.0930040031671524,614056351.0,4719.18994140625,8218980000.0,2021.0999755859375,261.0,2219.33740234375,10259157898.0,531.5800170898438,643800.0,88.0,18.0,11.0,2.0,2.0,0.0,0.0,3.0,6.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,-0.0257616788095838
2023-12-16,42240.1171875,14386729590,72.13298034667969,239288933,0.09705600142478943,498585277.0,4729.875,6139660000.0,2023.7000122070312,180.5,2226.926513671875,6866555430.0,532.2200012207031,604000.0,81.0,8.0,9.0,1.0,2.0,0.0,0.0,2.0,2.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,0.0073746285491580466
2023-12-17,41364.6640625,16678702876,71.23487091064453,296569366,0.09309700131416321,482463968.0,4735.217529296875,5100000000.0,2025.0000305175781,140.25,2196.481201171875,7410453853.0,532.5399932861328,584100.0,81.0,11.0,9.0,1.0,3.0,0.0,0.0,2.0,2.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,-0.02094342240847169
2023-12-18,42623.5390625,25224642008,70.80284118652344,331991740,0.09203600138425827,685264950.0,4740.56005859375,4060340000.0,2026.300048828125,100.0,2217.2734375,10366536490.0,532.8599853515625,564200.0,73.0,22.0,10.0,2.0,2.0,0.0,0.0,2.0,6.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,0.029979669511789098
2023-12-19,42270.52734375,23171001281,70.61455535888672,268798362,0.09029699862003326,482452805.0,4768.3701171875,4026970000.0,2038.4000244140625,498.0,2177.87255859375,10619179629.0,542.530029296875,351000.0,88.0,20.0,10.0,3.0,2.0,0.0,0.0,2.0,6.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,-0.008316570718614358
2023-12-20,43652.25,27868908174,69.80497741699219,388377729,0.09141699969768524,596172199.0,4698.35009765625,4201320000.0,2034.5,258.0,2201.911376953125,12652290807.0,540.1799926757812,337500.0,81.0,27.0,10.0,3.0,2.0,0.0,0.0,3.0,7.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,0.03216473724475044
2023-12-21,43869.15234375,22452766169,70.92453002929688,337148848,0.09500399976968765,808685569.0,4746.75,3431180000.0,2039.0999755859375,228.0,2239.54248046875,12616530536.0,553.02001953125,317200.0,78.0,26.0,5.0,1.0,4.0,1.0,1.0,3.0,8.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,0.004956565640048538
2023-12-22,43997.90234375,21028503216,73.7297134399414,361158771,0.09519799798727036,622353150.0,4754.6298828125,3046770000.0,2057.10009765625,202.0,2326.52490234375,16137246310.0,562.280029296875,384900.0,70.0,21.0,5.0,1.0,4.0,1.0,1.0,3.0,7.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,0.0029305657871940838
2023-12-23,43739.54296875,13507796558,72.5406265258789,300928578,0.09356199949979782,357245326.0,4764.68994140625,2780340000.0,2057.6500244140625,133.0,2309.04638671875,7995772945.0,561.7750244140625,265200.0,89.0,15.0,5.0,0.0,4.0,1.0,0.0,2.0,3.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,-0.005889392398977122
2023-12-24,43016.1171875,18830554085,71.17471313476562,325474499,0.09189499914646149,566323407.0,4769.719970703125,2647125000.0,2057.9249877929688,98.5,2265.692138671875,9450799236.0,561.5225219726562,205350.0,83.0,11.0,5.0,0.0,4.0,1.0,0.0,3.0,2.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,-0.01667770259648016
2023-12-25,43613.140625,21115795370,72.27528381347656,272499306,0.0944489985704422,435910884.0,4772.2349853515625,2580517500.0,2058.062469482422,81.25,2272.561767578125,8036302656.0,561.3962707519531,175425.0,78.0,10.0,5.0,1.0,4.0,1.0,0.0,3.0,2.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,0.013783631646973049
2023-12-26,42520.40234375,30026850982,73.15052032470703,464032652,0.09135600179433823,567640365.0,4774.75,2513910000.0,2058.199951171875,64.0,2231.46533203125,10668581464.0,561.27001953125,145500.0,100.0,17.0,4.0,1.0,5.0,1.0,1.0,3.0,7.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,-0.025374479539831185
2023-12-27,43442.85546875,25260941032,75.85030364990234,534010451,0.09357900172472,423259088.0,4781.580078125,2748450000.0,2081.89990234375,586.0,2378.739990234375,14161342927.0,565.6199951171875,195000.0,77.0,23.0,6.0,1.0,4.0,1.0,0.0,3.0,8.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,0.02146239120433968
2023-12-28,42627.85546875,22992093014,76.72232818603516,561930641,0.09188400208950043,464569016.0,4783.35009765625,2698860000.0,2073.89990234375,338.0,2347.566162109375,15660799060.0,570.5999755859375,245300.0,94.0,20.0,6.0,1.0,4.0,1.0,1.0,4.0,7.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,-0.01893848326303349
2023-12-29,42099.40234375,26000021055,73.40414428710938,516441232,0.09103800356388092,407349878.0,4769.830078125,3126060000.0,2062.39990234375,47.0,2300.690673828125,12536968996.0,565.6500244140625,271500.0,85.0,15.0,5.0,2.0,4.0,1.0,1.0,3.0,7.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,-0.012474379352008569
2023-12-30,42156.90234375,16013925945,73.31273651123047,311515246,0.09014800190925598,252403426.0,4756.330078125,3434555000.0,2063.39990234375,54.0,2292.0654296875,6888195427.0,560.7250061035156,318050.0,86.0,15.0,4.0,1.0,4.0,1.0,0.0,2.0,3.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,0.0013648832366826014
2023-12-31,42265.1875,16397498810,72.7984390258789,286836101,0.08947200328111649,259196255.0,4749.580078125,3588802500.0,2063.89990234375,57.5,2281.47119140625,6871481744.0,558.2624969482422,341325.0,69.0,5.0,4.0,1.0,4.0,1.0,0.0,2.0,2.0,308.742,123.7729,114.7809,101.298,0,0,0,0,0,1,1,0.0025653289520555234
2024-01-02,44957.96875,39335274536,72.98407745361328,386648433,0.09120400249958038,496309010.0,4742.830078125,3743050000.0,2064.39990234375,61.0,2355.83642578125,12910543630.0,555.7999877929688,364600.0,40.0,44.0,50.0,72.0,54.0,65.0,93.0,27.0,86.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,0.061764268850931
2024-01-03,42848.17578125,46342323118,65.30164337158203,759247166,0.08204200118780136,1026941029.0,4704.81005859375,3950760000.0,2034.199951171875,54.0,2210.761962890625,19332933581.0,549.8699951171875,418600.0,37.0,60.0,54.0,75.0,54.0,41.0,86.0,26.0,87.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,-0.04806495357875562
2024-01-04,44179.921875,30448091210,66.49139404296875,396941206,0.08413100242614746,514230239.0,4688.68017578125,3715480000.0,2042.300048828125,88.0,2269.0380859375,11044564896.0,559.719970703125,368600.0,43.0,78.0,41.0,73.0,48.0,44.0,82.0,24.0,86.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,0.03060735771828682
2024-01-05,44162.69140625,32336029347,66.02114868164062,417630277,0.08277300000190735,547983037.0,4697.240234375,3844370000.0,2042.4000244140625,12.0,2268.647216796875,10860953290.0,538.0499877929688,447100.0,44.0,76.0,33.0,70.0,50.0,41.0,77.0,28.0,84.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,-0.0003900828451524063
2024-01-06,43989.1953125,16092503468,65.67607879638672,285283013,0.0806640014052391,414677901.0,4730.39013671875,3793345000.0,2034.5,11.0,2241.624755859375,5970741680.0,540.6000061035156,397250.0,33.0,47.0,25.0,41.0,42.0,38.0,32.0,15.0,34.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,-0.003936304127510226
2024-01-07,43943.09765625,19330573863,64.2574691772461,259336849,0.07822500169277191,399266341.0,4746.965087890625,3767832500.0,2030.5499877929688,10.5,2222.865966796875,6490053615.0,541.8750152587891,372325.0,45.0,40.0,34.0,36.0,42.0,43.0,27.0,18.0,23.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,-0.0010484808007760194
2024-01-08,46970.50390625,42746192015,67.80654907226562,504603252,0.08137000352144241,603250657.0,4763.5400390625,3742320000.0,2026.5999755859375,10.0,2333.03271484375,13830287095.0,543.1500244140625,347400.0,34.0,61.0,44.0,65.0,52.0,37.0,72.0,21.0,77.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,0.06662426635587337
2024-01-09,46139.73046875,39821290992,66.94928741455078,474216123,0.07926300168037415,957047300.0,4756.5,3529960000.0,2026.4000244140625,27.0,2344.8271484375,14891130716.0,539.75,358200.0,41.0,84.0,41.0,78.0,62.0,45.0,96.0,27.0,80.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,-0.017845417106437722
2024-01-10,46627.77734375,50114613298,69.89013671875,530257325,0.08294200152158737,703451086.0,4783.4501953125,3498680000.0,2021.699951171875,538.0,2582.103515625,29042100476.0,546.6599731445312,243400.0,45.0,85.0,72.0,55.0,100.0,50.0,75.0,44.0,80.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,0.010522032751948629
2024-01-11,46368.5859375,45833734549,71.9844741821289,680917400,0.0846249982714653,778110109.0,4780.240234375,3759890000.0,2014.300048828125,97.0,2619.619140625,22575246883.0,550.280029296875,867600.0,50.0,88.0,97.0,77.0,99.0,76.0,82.0,63.0,80.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,-0.005574241147522585
2024-01-12,42853.16796875,43332698900,72.90021514892578,933230770,0.08004599809646606,607108203.0,4783.830078125,3486340000.0,2046.699951171875,390.0,2524.460205078125,23623839263.0,545.4600219726562,308600.0,34.0,78.0,63.0,60.0,62.0,77.0,66.0,33.0,70.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,-0.07884262883299442
2024-01-13,42842.3828125,20601860469,71.98751068115234,405367417,0.08092299848794937,297741301.0,4774.905029296875,3873445000.0,2036.3499755859375,218.0,2576.597900390625,12250316867.0,543.9649963378906,456500.0,34.0,54.0,51.0,27.0,45.0,40.0,31.0,20.0,30.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,-0.00025170866418555704
2024-01-14,41796.26953125,17521429522,69.81559753417969,338194628,0.07997799664735794,461353847.0,4770.4425048828125,4066997500.0,2031.1749877929688,132.0,2472.2412109375,9405587417.0,543.2174835205078,530450.0,27.0,41.0,45.0,33.0,39.0,32.0,18.0,20.0,21.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,-0.02472077535535888
2024-01-15,42511.96875,22320220558,69.255615234375,303171541,0.08112499862909317,272657967.0,4768.211242675781,4163773750.0,2028.5874938964844,89.0,2511.36376953125,9700630000.0,542.8437271118164,567425.0,54.0,69.0,45.0,57.0,44.0,67.0,50.0,21.0,34.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,0.016978564046420175
2024-01-16,43154.9453125,24062872740,69.47465515136719,333674337,0.08130999654531479,328206882.0,4765.97998046875,4260550000.0,2026.0,46.0,2587.691162109375,11063317095.0,542.469970703125,604400.0,41.0,80.0,46.0,68.0,39.0,47.0,86.0,25.0,70.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,0.015011364505806313
2024-01-17,42742.65234375,20851232595,69.38614654541016,287190583,0.08050499856472015,261149597.0,4739.2099609375,3928600000.0,2002.5999755859375,764.0,2528.369384765625,10441017520.0,538.1599731445312,538900.0,34.0,79.0,36.0,69.0,37.0,48.0,90.0,26.0,73.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,-0.009599712825862028
2024-01-18,41262.05859375,25218357242,67.99267578125,414154847,0.07798700034618378,314880990.0,4780.93994140625,4019000000.0,2018.5999755859375,1474.0,2467.018798828125,11900028080.0,546.4600219726562,615100.0,41.0,77.0,43.0,70.0,37.0,48.0,81.0,18.0,70.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,-0.03525390600437994
2024-01-19,41618.40625,25752407154,71.1841812133789,403881358,0.07853599637746811,351038255.0,4839.81005859375,4287200000.0,2026.5,50.0,2489.49853515625,11405278376.0,553.9299926757812,380000.0,43.0,80.0,40.0,80.0,42.0,32.0,88.0,24.0,92.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,0.008599127738074586
2024-01-20,41665.5859375,11586690904,71.29741668701172,353477650,0.08788800239562988,684267184.0,4845.1201171875,4292405000.0,2023.1500244140625,31.0,2469.589111328125,5297826161.0,560.0749816894531,418000.0,24.0,56.0,32.0,47.0,32.0,35.0,43.0,13.0,40.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,0.001132983453546288
2024-01-21,41545.78515625,9344043642,71.60008239746094,231236531,0.08527299761772156,948730356.0,4847.775146484375,4295007500.0,2021.4750366210938,21.5,2453.9130859375,4578471955.0,563.1474761962891,437000.0,31.0,48.0,34.0,43.0,33.0,38.0,23.0,16.0,26.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,-0.0028794349245568895
2024-01-22,39507.3671875,31338708143,67.28827667236328,458158615,0.08034099638462067,673330908.0,4850.43017578125,4297610000.0,2019.800048828125,12.0,2310.826416015625,13923771728.0,566.219970703125,456000.0,40.0,88.0,37.0,75.0,38.0,51.0,81.0,22.0,83.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,-0.05030891028125595
2024-01-23,39845.55078125,29244553045,65.44943237304688,408856695,0.07815399765968323,555482191.0,4864.60009765625,3912800000.0,2023.699951171875,15.0,2240.68603515625,16182147521.0,563.7999877929688,362000.0,44.0,86.0,39.0,71.0,39.0,41.0,100.0,18.0,85.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,0.008523584257922323
2024-01-24,40077.07421875,22359526178,66.14016723632812,276316216,0.07901600003242493,372585722.0,4868.5498046875,4330030000.0,2013.9000244140625,253.0,2233.561767578125,10134722960.0,558.4600219726562,291500.0,51.0,78.0,29.0,75.0,39.0,43.0,85.0,17.0,97.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,0.005793705727986875
2024-01-25,39933.80859375,18491782013,65.49899291992188,234636079,0.07793299853801727,292888748.0,4894.16015625,4020430000.0,2016.9000244140625,548.0,2217.710205078125,9302247037.0,554.77001953125,508900.0,28.0,84.0,26.0,78.0,32.0,36.0,71.0,15.0,84.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,-0.0035811572894939303
2024-01-26,41816.87109375,25598119893,67.03406524658203,248070449,0.07990100234746933,283895680.0,4890.97021484375,3353400000.0,2016.800048828125,49.0,2267.19970703125,9975117607.0,549.2899780273438,561600.0,44.0,72.0,35.0,68.0,27.0,0.0,57.0,21.0,76.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,0.04607657449481728
2024-01-27,42120.0546875,11422941934,68.08456420898438,211372666,0.08014199882745743,212327663.0,4909.4501953125,3439280000.0,2021.0,75378.5,2267.885986328125,5144367230.0,550.1199951171875,622650.0,33.0,45.0,21.0,38.0,26.0,0.0,27.0,12.0,29.0,309.685,123.9838,115.004,101.298,0,0,0,0,0,1,1,0.007224112855396925
